id,marca,modelo,versao,descricao,tipo,categoria,segmento,ano_fabricacao,ano_modelo,portas,preco,dt_cadastro
493288,Chevrolet,Onix,Onix 1.4 LT SPE/4,"*TODOS OS NOSSOS CARROS SÃO PERICIADOS, PARA MAIS INFORMAÇÕES ENTREM EM CONTATO CONOSCO TEREMOS O MAIOR PRAZER EM ATENDE-LOS. NOS RESERVAMOS NO DIREITO DE POSSÍVEIS ALTERAÇÕES NO ANUNCIO POR ERRO DE DIGITAÇÃO (VENDEDOR ANGELO)",USADOS,AUTOMOVEL,\0,2017,2017,0,51990,2021-07-20 22:18:16
493287,Honda,HR-V,HR-V EX CVT 1.8 I-VTEC FlexOne,\0,USADOS,AUTOMOVEL,\0,2015,2016,0,89990,2021-07-20 22:18:15
493286,Chevrolet,Onix,Onix 1.4 Activ SPE/4,"*TODOS OS NOSSOS CARROS SÃO PERICIADOS, PARA MAIS INFORMAÇÕES ENTREM EM CONTATO CONOSCO TEREMOS O MAIOR PRAZER EM ATENDE-LOS. NOS RESERVAMOS NO DIREITO DE POSSÍVEIS ALTERAÇÕES NO ANUNCIO POR ERRO DE DIGITAÇÃO (VENDEDOR ANGELO)",SEMINOVOS,AUTOMOVEL,\0,2017,2018,0,64990,2021-07-20 22:18:14
493285,Honda,HR-V,HR-V EXL CVT 1.8 I-VTEC FlexOne,"*TODOS OS NOSSOS CARROS SÃO PERICIADOS, PARA MAIS INFORMAÇÕES ENTREM EM CONTATO CONOSCO TEREMOS O MAIOR PRAZER EM ATENDE-LOS. NOS RESERVAMOS NO DIREITO DE POSSÍVEIS ALTERAÇÕES NO ANUNCIO POR ERRO DE DIGITAÇÃO (VENDEDOR ANGELO)",USADOS,AUTOMOVEL,\0,2015,2016,0,96990,2021-07-20 22:18:13
493284,Ford,Fiesta Sedan,Fiesta Sedan 1.6 Rocam (Flex),"*TODOS OS NOSSOS CARROS SÃO PERICIADOS, PARA MAIS INFORMAÇÕES ENTREM EM CONTATO CONOSCO TEREMOS O MAIOR PRAZER EM ATENDE-LOS. NOS RESERVAMOS NO DIREITO DE POSSÍVEIS ALTERAÇÕES NO ANUNCIO POR ERRO DE DIGITAÇÃO (VENDEDOR ANGELO)",USADOS,AUTOMOVEL,\0,2012,2013,0,35990,2021-07-20 22:18:12
493283,Honda,HR-V,HR-V EX CVT 1.8 I-VTEC FlexOne,"*TODOS OS NOSSOS CARROS SÃO PERICIADOS, PARA MAIS INFORMAÇÕES ENTREM EM CONTATO CONOSCO TEREMOS O MAIOR PRAZER EM ATENDE-LOS. NOS RESERVAMOS NO DIREITO DE POSSÍVEIS ALTERAÇÕES NO ANUNCIO POR ERRO DE DIGITAÇÃO (VENDEDOR ANGELO)",USADOS,AUTOMOVEL,\0,2015,2016,0,88990,2021-07-20 22:18:11
493282,Hyundai,HB20S,HB20S 1.6 Premium (Aut),"*TODOS OS NOSSOS CARROS SÃO PERICIADOS, PARA MAIS INFORMAÇÕES ENTREM EM CONTATO CONOSCO TEREMOS O MAIOR PRAZER EM ATENDE-LOS. NOS RESERVAMOS NO DIREITO DE POSSÍVEIS ALTERAÇÕES NO ANUNCIO POR ERRO DE DIGITAÇÃO (VENDEDOR ANGELO)",SEMINOVOS,AUTOMOVEL,\0,2017,2018,0,72990,2021-07-20 22:18:10
493281,Fiat,Idea,Idea Adventure 1.8 16V E.TorQ (Flex),\0,USADOS,AUTOMOVEL,\0,2011,2012,0,35990,2021-07-20 22:18:09
493280,Renault,Sandero,Sandero Expression 1.6 16V SCe (Flex),"EQUIPADO COM AUTO-START *TODOS OS NOSSOS CARROS SÃO PERICIADOS, PARA MAIS INFORMAÇÕES ENTREM EM CONTATO CONOSCO TEREMOS O MAIOR PRAZER EM ATENDE-LOS. NOS RESERVAMOS NO DIREITO DE POSSÍVEIS ALTERAÇÕES NO ANUNCIO POR ERRO DE DIGITAÇÃO (VENDEDOR ANGELO)",SEMINOVOS,AUTOMOVEL,\0,2017,2018,0,47990,2021-07-20 22:18:08
493279,Honda,CR-V,CR-V EXL 2.0 16v 4x4 Flexone (Aut),"*TODOS OS NOSSOS CARROS SÃO PERICIADOS, PARA MAIS INFORMAÇÕES ENTREM EM CONTATO CONOSCO TEREMOS O MAIOR PRAZER EM ATENDE-LOS. NOS RESERVAMOS NO DIREITO DE POSSÍVEIS ALTERAÇÕES NO ANUNCIO POR ERRO DE DIGITAÇÃO (VENDEDOR ANGELO)",USADOS,AUTOMOVEL,\0,2015,2015,0,104990,2021-07-20 22:18:07
493278,Nissan,March,March 1.6 16V SV (Flex),\0,USADOS,AUTOMOVEL,\0,2016,2016,0,38990,2021-07-20 22:18:06
493277,Honda,HR-V,HR-V EX CVT 1.8 I-VTEC FlexOne,"BLINDAGEM V-TECH NIVEL IIIA; NÃO HÁ DELAMINAÇÃO; MULTIMÍDIA PIONNER ( radio, câmera de ré, gps, tv ); *TODOS OS NOSSOS CARROS SÃO PERICIADOS, PARA MAIS INFORMAÇÕES ENTREM EM CONTATO CONOSCO TEREMOS O MAIOR PRAZER EM ATENDE-LOS. NOS RESERVAMOS NO DIREITO DE POSSÍVEIS ALTERAÇÕES NO ANUNCIO POR ERRO DE DIGITAÇÃO (VENDEDOR ANGELO)",USADOS,AUTOMOVEL,\0,2016,2016,0,109990,2021-07-20 22:18:06
493276,MINI,Cooper,Cooper 2.0 S Top (Aut) 4p,\0,SEMINOVOS,AUTOMOVEL,\0,2017,2018,0,137990,2021-07-20 22:18:05
493275,Chevrolet,Spin,Spin LT 5S 1.8 (Aut) (Flex),"*TODOS OS NOSSOS CARROS SÃO PERICIADOS, PARA MAIS INFORMAÇÕES ENTREM EM CONTATO CONOSCO TEREMOS O MAIOR PRAZER EM ATENDE-LOS. NOS RESERVAMOS NO DIREITO DE POSSÍVEIS ALTERAÇÕES NO ANUNCIO POR ERRO DE DIGITAÇÃO (VENDEDOR ANGELO)",USADOS,AUTOMOVEL,\0,2014,2015,0,47990,2021-07-20 22:18:04
493274,JAC,J2,J2 1.4 16V VVT JetFlex,"*TODOS OS NOSSOS CARROS SÃO PERICIADOS, PARA MAIS INFORMAÇÕES ENTREM EM CONTATO CONOSCO TEREMOS O MAIOR PRAZER EM ATENDE-LOS. NOS RESERVAMOS NO DIREITO DE POSSÍVEIS ALTERAÇÕES NO ANUNCIO POR ERRO DE DIGITAÇÃO (VENDEDOR ANGELO)",USADOS,AUTOMOVEL,\0,2015,2016,0,33990,2021-07-20 22:18:04
493273,BMW,Serie 3,320i 2.0 16V,"*CARRO BEM CORSERVADO
*BAIXO KM APENAS 71.000
*BLINDAGEM NIVEL IIIA ( PROTECGARD ) 
*VIDROS ( TEC PRO )
*TODOS OS NOSSOS CARROS SÃO PERICIADOS, PARA MAIS INFORMAÇÕES ENTREM EM CONTATO CONOSCO TEREMOS O MAIOR PRAZER EM ATENDE-LOS. NOS RESERVAMOS NO DIREITO DE POSSÍVEIS ALTERAÇÕES NO ANUNCIO POR ERRO DE DIGITAÇÃO (VENDEDOR ANGELO)",USADOS,AUTOMOVEL,\0,2009,2010,0,69990,2021-07-20 22:18:03
493272,Volkswagen,T-Cross,T-Cross 1.0 200 TSI (Aut),"*TODOS OS NOSSOS CARROS SÃO PERICIADOS, PARA MAIS INFORMAÇÕES ENTREM EM CONTATO CONOSCO TEREMOS O MAIOR PRAZER EM ATENDE-LOS. NOS RESERVAMOS NO DIREITO DE POSSÍVEIS ALTERAÇÕES NO ANUNCIO POR ERRO DE DIGITAÇÃO (VENDEDOR ANGELO)",SEMINOVOS,AUTOMOVEL,\0,2019,2020,0,99990,2021-07-20 22:18:02
493271,Nissan,March,March 1.6 SL CVT (Flex),"*TODOS OS NOSSOS CARROS SÃO PERICIADOS, PARA MAIS INFORMAÇÕES ENTREM EM CONTATO CONOSCO TEREMOS O MAIOR PRAZER EM ATENDE-LOS. NOS RESERVAMOS NO DIREITO DE POSSÍVEIS ALTERAÇÕES NO ANUNCIO POR ERRO DE DIGITAÇÃO (VENDEDOR ANGELO)",SEMINOVOS,AUTOMOVEL,\0,2019,2020,0,69990,2021-07-20 22:18:02
493270,Volkswagen,Tiguan,Tiguan 2.0 TSI 4WD,"*TODOS OS NOSSOS CARROS SÃO PERICIADOS, PARA MAIS INFORMAÇÕES ENTREM EM CONTATO CONOSCO TEREMOS O MAIOR PRAZER EM ATENDE-LOS. NOS RESERVAMOS NO DIREITO DE POSSÍVEIS ALTERAÇÕES NO ANUNCIO POR ERRO DE DIGITAÇÃO (VENDEDOR ANGELO)",USADOS,AUTOMOVEL,\0,2014,2015,0,80990,2021-07-20 22:18:01
493268,Fiat,Grand Siena,Grand Siena Essence 1.6 16V (Flex),"VEÍCULO COM PERÍCIA APROVADA!!! FINANCIAMENTO EM ATÉ 60 VEZES. VENHA VISITAR NOSSA LOJA: RUA JUSTINO ALVES BATISTA, 617 - OSASCO/SP TELEFONE (11) 4554-8199, ENTRE EM CONTATO COM NOSSOS VENDEDORES PELO WHATSAPP: GABRIEL (11) 9.7349-9849, GIL (11) 9.8822-2030 OU ACESSE NOSSO SITE: WWW.TOPPCARVEICULOS.COM.BR VEJA TAMBÉM NO FACEBOOK E INSTAGRAM, NOS RESERVAMOS AO DIREITO DE POSSÍVEIS ERROS.",USADOS,AUTOMOVEL,\0,2014,2015,4,37790,2021-07-20 21:19:43
493267,Honda,CG 150,Cg 150 Titan EX,,USADOS,MOTO,\0,2015,2015,1,10900,2021-07-20 20:46:25
493266,Honda,Civic,New Civic LXL 1.8 16V i-VTEC (Flex),"Civic 1.8
Carro muito bem cuidado, sem nenhum tipo de detalhe, para quem busca um carro muito confortavel para sua família!
CONDIÇÃO A VISTA!!!!
VEÍCULO SE ENCONTRA NA VIP CAR NISSAN CHAPECÓ!",USADOS,AUTOMOVEL,SEDAN,2011,2011,4,46900,2021-07-20 20:29:03
493231,Honda,BIZ 110i,BIZ 110i,,SEMINOVOS,MOTO,STREET,2018,2018,,10200,2021-07-20 20:19:49
493230,Jeep,Grand Cherokee,Grand Cherokee Limited 3.6 (aut),,SEMINOVOS,AUTOMOVEL,SUV,2011,2012,4,79900,2021-07-20 20:10:16
493228,Toyota,Corolla,Corolla Sedan 2.0 Dual VVT-I Altis (flex)(aut),Baixa KM.  Nenhuma Batida.  Parece Novo.  IPVA Pago.  Pneus Novos.  Veículo de Não-Fumante.  Licenciado.  Revisões Realizadas.  Vários Opcionais.,USADOS,AUTOMOVEL,\0,2011,2012,4,59990,2021-07-20 20:29:15
493227,Renault,Sandero Stepway,Sandero Stepway 1.6 Iconic CVT,,SEMINOVOS,AUTOMOVEL,HATCH,2020,2021,,89900,2021-07-20 20:00:54
493221,Renault,Sandero,Sandero Expression 1.0 16V (flex),"VEÍCULO COM PERÍCIA APROVADA!!! FINANCIAMENTO EM ATÉ 60 VEZES. VENHA VISITAR NOSSA LOJA: RUA JUSTINO ALVES BATISTA, 617 - OSASCO/SP TELEFONE (11) 4554-8199, ENTRE EM CONTATO COM NOSSOS VENDEDORES PELO WHATSAPP: GABRIEL (11) 9.7349-9849, GIL (11) 9.8822-2030 OU ACESSE NOSSO SITE: WWW.TOPPCARVEICULOS.COM.BR VEJA TAMBÉM NO FACEBOOK E INSTAGRAM, NOS RESERVAMOS AO DIREITO DE POSSÍVEIS ERROS.",USADOS,AUTOMOVEL,\0,2013,2014,5,29900,2021-07-20 20:51:27
493220,Chevrolet,Onix,Onix Plus 1.0 Turbo (Aut),"VEÍCULO COM GARANTIA DE PROCEDÊNCIA EM ÓTIMO ESTADO DE CONSERVAÇÃO. ACEITAMOS SEU VEÍCULO NA TROCA, CARTA DE CRÉDITO, FINANCIAMENTO SEM ENTRADA SUJEITO À APROVAÇÃO DE CRÉDITO. VENHA NOS VISITAR! NEGOCIAÇÃO COM VEÍCULO NA TROCA FAVOR CONSIDERAR O VALOR DE R$ 69,900.00. MAIORES INFORMAÇÕES ATRAVÉS DO CONTATO (35) 3729-4500 / (31) 99549-5921 / (35) 99809-2076 / WWW.SAITAMA.COM.BR HONDA SAITAMA: AV. MANSUR FRAYHA, 4.500 ? JARDIM ELIZABETE ? POÇOS DE CALDAS/MG - CEP 37704-355",SEMINOVOS,AUTOMOVEL,SEDAN,2019,2020,4,68900,2021-07-20 19:53:51
493219,Hyundai,Creta,Creta 2.0 Prestige (Aut),"Creta Prestige 
Carro muito bem cuidado, sem nenhum tipo de detalhe, vale muito a pena conferi, ideal para quem busca um carro muito confortavel para o dia a dia e passeios no fim de semana com sua família!
CONDIÇÃO A VISTA!!!
VEÍCULO SE ENCONTRA NA VIP CAR SEMINOVOS E CAMINHONETES!",USADOS,AUTOMOVEL,SUV,2017,2017,4,96900,2021-07-20 19:44:57
493218,Fiat,Toro,Toro Volcano 2.4 AT9 4x2 (Flex),,SEMINOVOS,AUTOMOVEL,PICAPE,2018,2019,5,119900,2021-07-20 19:43:53
493217,Nissan,Frontier,Frontier SE 4x2 2.5 16V (cab. dupla),,SEMINOVOS,AUTOMOVEL,PICAPE,2011,2012,5,75900,2021-07-20 19:34:59
493216,Hyundai,HB20S,HB20S 1.0 Comfort Plus,"Motor 1.0 de 80 cv, rodas aro 15, com comando interno do porta malas, cambio manual de 5 marchas com velocidade máxima de 162 km/h e um consumo rodoviário de 14 km/l (G), carro super conservado com ótimo espaço interno e único dono.",SEMINOVOS,AUTOMOVEL,SEDAN,2018,2019,4,0,2021-07-20 19:30:56
493214,Peugeot,307,307 Hatch. Presence 1.6 16V (flex),"307 1.6 manual
Carro muito bem cuidado, sem detalhes, para quem busca um carro versátil para o dia a dia!
CONDIÇÃO A VISTA!!!
VEÍCULO SE ENCONTRA NA VIP CAR NISSAN LAGES",USADOS,AUTOMOVEL,SUV,2011,2012,4,33900,2021-07-20 19:27:52
493213,Chevrolet,Onix,Onix 1.0 Turbo Premier (Aut),,SEMINOVOS,AUTOMOVEL,SEDAN,2019,2020,5,89900,2021-07-20 19:25:03
493154,Renault,Duster Oroch,Duster Oroch Dynamique 2.0 16V (Flex),"•	VEICULO A PRONTA ENTREGA
•	GARANTIA DE 1 ANO R1 
•	MOTOR 2.0 DE 143cv
•	CÂMBIO MANUAL DE 6 MARCHAS
•	MANUAL DO PROPRIETARIO
•	CHAVE RESERVA

Já curte a a nossa fan page no Facebook? 
E no Instagram, já está seguindo a gente? 

É só pesquisar por @RudigerMultimarcas e acompanhar os nossos conteúdos.

VEICULOS COM 1 ANO DE GARANTIA

Cond. Pagto : Á vista",USADOS,AUTOMOVEL,SUV,2015,2016,5,74900,2021-07-20 19:09:11
493153,Peugeot,207 SW,207 SW XR 1.4 8V (flex),Nenhuma Batida. Baixa KM. Parece Novo. Garantia de Fábrica. IPVA Pago. Pneus Novos. Veículo de Não-Fumante. Licenciado.  Vários Opcionais.  Revisões Realizadas.,USADOS,AUTOMOVEL,\0,2008,2009,5,19700,2021-07-20 19:29:32
493151,Chevrolet,Prisma,Prisma 1.4 LT SPE/4 (Aut),Baixa KM.  Nenhuma Batida.  Único Dono.  Parece Novo.  IPVA Pago.  Pneus Novos.  Veículo de Não-Fumante.  Licenciado.  Revisões Realizadas.  Vários Opcionais.,SEMINOVOS,AUTOMOVEL,\0,2018,2018,4,60890,2021-07-20 19:43:58
493150,Chevrolet,Cruze,Cruze LT 1.4 16V Ecotec (Aut) (Flex),"•	VEICULO A PRONTA ENTREGA
•	GARANTIA DE 1 ANO R1
•	MOTOR 1.4 DE 150cv
•	CÂMBIO AUTOMÁTICO DE 6 MARCHAS
•	MANUAL DO PROPRIETARIO 
•	CHAVE RESERVA
•	BANCOS EM COURO
•	SISTEMA ISOFIX

Já curte a a nossa fan page no Facebook? 
E no Instagram, já está seguindo a gente? 

É só pesquisar por @RudigerMultimarcas e acompanhar os nossos conteúdos.

VEICULOS COM 1 ANO DE GARANTIA

Cond. Pagto : Á vista",USADOS,AUTOMOVEL,SEDAN,2016,2017,5,89900,2021-07-20 18:51:01
493149,Ford,Ka,Ka 1.5 Titanium (Aut),"IPVA 2021 É POR NOSSA CONTA!!!Descrição
Veículo em excelente estado de conservação, muito novo. Aceitamos seu usado na troca, financiamos com as melhores taxas do mercado. Consulte uns dos nossos vendedores...            
(24)99271-0184 SIMONE , ( (24) 99269-6600 FELIPE , (24) 98862-6190 Preço, qualidade e excelência no atendimento.
",SEMINOVOS,AUTOMOVEL,HATCH,2019,2020,5,68990,2021-07-20 18:42:46
493148,Fiat,Toro,Endurance 1.8 AT6 4X2 (Flex),"Carro IMPECÁVEL  PARA  PESSOAS EXIGENTES  carro super novo , polido higienizado a seco , garantia de fábrica temos várias financeiras para aprovar o seu crédito somos CONCESSIONARIA FORD BESOURO DE ITABORAÍ . É SÓ CHAMAR NO ZAP (21) 9 8336-3306  que respondemos imediatamente ",SEMINOVOS,AUTOMOVEL,PICAPE,2020,2020,4,103990,2021-07-20 18:40:52
493147,Volkswagen,Fox,Fox City 1.0 8V (Flex),"VEÍCULO COM PERÍCIA APROVADA!!! FINANCIAMENTO EM ATÉ 60 VEZES. VENHA VISITAR NOSSA LOJA: RUA JUSTINO ALVES BATISTA, 617 - OSASCO/SP TELEFONE (11) 4554-8199, ENTRE EM CONTATO COM NOSSOS VENDEDORES PELO WHATSAPP: GABRIEL (11) 9.7349-9849, GIL (11) 9.8822-2030 OU ACESSE NOSSO SITE: WWW.TOPPCARVEICULOS.COM.BR VEJA TAMBÉM NO FACEBOOK E INSTAGRAM, NOS RESERVAMOS AO DIREITO DE POSSÍVEIS ERROS.",USADOS,AUTOMOVEL,\0,2008,2009,5,23900,2021-07-20 19:26:25
493144,Land Rover,Range Rover Evoque,Range Rover Evoque 2.0 Si4 4WD Pure,"Parcelas de R$2.533,60 fixas!!
#Credito pré APROVADO para correntista Itaú
 #APROVAMOS seu crédito mesmo sem renda!
#Aprovamos seu crédito SEM CNH!
#Parcelamos sua entrada em 12 meses fixas!
#Valor referente ao valor financiado somando pequena entrada
#Faremos a MELHOR AVALIAÇÃO do seu usado!
#Sujeito análise de crédito!
#Aceitamos seu seminovo como entrada MESMO COM DÍVIDA!
*(21) 99790-6165 Monique
*(21) 96559-3968 Igor 
*(21) 97028-3060 Sergio 
*(21) 96597-2198 Ton Rosa 
*(21) 96443-1062 Bruno",USADOS,AUTOMOVEL,\0,2013,2013,5,113900,2021-07-20 18:58:32
493143,Honda,Civic,Civic 2.0 EXL CVT,".VEÍCULO COM GARANTIA DE PROCEDÊNCIA EM ÓTIMO ESTADO DE CONSERVAÇÃO. ACEITAMOS SEU VEÍCULO NA TROCA, CARTA DE CRÉDITO, FINANCIAMENTO SEM ENTRADA SUJEITO À APROVAÇÃO DE CRÉDITO. VENHA NOS VISITAR! NEGOCIAÇÃO COM VEÍCULO NA TROCA FAVOR CONSIDERAR O VALOR DE R$ 138,900,00. MAIORES INFORMAÇÕES ATRAVÉS DO CONTATO (31) 2136-4000 / (31) 99549-5921 / (31) 99573-0224 / WWW.SAITAMA.COM. 

",SEMINOVOS,AUTOMOVEL,SEDAN,2021,2021,5,137900,2021-07-20 18:31:18
493140,Fiat,Strada,Strada Working 1.4 (Flex),\0,USADOS,AUTOMOVEL,\0,2014,2014,2,39000,2021-07-20 18:48:24
493139,Renault,Sandero,Sandero 1.0 Life,"Parcelas de R$1.065,51 fixas!! 
#Credito pré APROVADO para correntista Itaú!
#APROVAMOS seu crédito mesmo sem renda!
#Aprovamos seu crédito SEM CNH!
#Parcelamos sua entrada em 12 meses fixas!
#Valor referente ao valor financiado somando pequena entrada
#Faremos a MELHOR AVALIAÇÃO do seu usado!
#Sujeito análise de crédito!
#Aceitamos seu seminovo como entrada MESMO COM DÍVIDA!
*(21) 99790-6165 Monique 
*(21) 96559-3968 Igor 
*(21) 97028-3060 Sergio
*(21) 96597-2198 Ton Rosa
*(21) 96443-1062 Bruno",SEMINOVOS,AUTOMOVEL,\0,2019,2020,5,47900,2021-07-20 18:48:17
493138,Mitsubishi,Eclipse Cross,Eclipse Cross 1.5 Turbo HPE-S,"VERSÃO HPE-S - ÚNICO DONO - REVISÕES EM CONCESSIONÁRIA - MOTOR DE 165 CV COM CÂMBIO AUTOMÁTICO CVT DE 8 MARCHAS - PILOTO AUTOMÁTICO ADAPTATIVO - SENSOR DE ESTACIONAMENTO - SENSOR DE PONTO CEGO - SENSOR DE TROCA DE FAIXA - MULTIMÍDIA ORIGINAL - USB - BANCOS EM COURO COM REGULAGEM DE ALTURA ELÉTRICA DO MOTORISTA - BANCOS DIANTEIROS COM AQUECIMENTO - VIDROS ELÉTRICOS NAS 4 PORTAS - RETROVISORES ELÉTRICOS - DIREÇÃO ESCAMOTEÁVEL - AR CONDICIONADO DIGITAL DUAL ZONE - FAROLETES - AIR BAGS FRONTAIS LATERAIS E TRASEIROS - FREIO A DISCOS NAS QUATRO RODAS - TETO SOLAR PANORAMICO - FREIO ABS - VALOR DE VENDA À VISTA - VEíCULO EXPOSTO NA RUA EDU CHAVES, 159 SãO JOãO 51 3329 4444 - IMPECÁVEL - PARA PESSOAS EXIGENTES - LIGUE AGORA - NOSSO CRITéRIO DE SELEçãO E APRESENTAçãO DOS VEíCULOS VISA SEMPRE A SATISFAçãO DOS CLIENTES MAIS EXIGENTES. VENHA FAZER UM TESTE DRIVE E GARANTA UM EXCELENTE NEGóCIO! TEMOS A MELHOR EQUIPE PARA ATENDê-LO. CONFIRA NOSSAS TAXAS DE FINANCIAMENTO. FOX MITSUBISHI - A MELHOR EXPERIÊNCIA
",USADOS,AUTOMOVEL,SUV,2019,2020,4,164990,2021-07-20 22:20:55
493137,Chevrolet,Tracker,Tracker 1.2 Turbo Premier (Aut),\0,SEMINOVOS,AUTOMOVEL,\0,2020,2021,5,125000,2021-07-23 14:24:05
493136,Mitsubishi,Eclipse Cross,Eclipse Cross 1.5 Turbo HPE-S,"VERSÃO HPE-S - ÚNICO DONO - REVISÕES EM CONCESSIONÁRIA - MOTOR DE 165 CV COM CÂMBIO AUTOMÁTICO CVT DE 8 MARCHAS - PILOTO AUTOMÁTICO ADAPTATIVO - SENSOR DE ESTACIONAMENTO - SENSOR DE PONTO CEGO - SENSOR DE TROCA DE FAIXA - MULTIMÍDIA ORIGINAL - USB - BANCOS EM COURO COM REGULAGEM DE ALTURA ELÉTRICA DO MOTORISTA - BANCOS DIANTEIROS COM AQUECIMENTO - VIDROS ELÉTRICOS NAS 4 PORTAS - RETROVISORES ELÉTRICOS - DIREÇÃO ESCAMOTEÁVEL - AR CONDICIONADO DIGITAL DUAL ZONE - FAROLETES - AIR BAGS FRONTAIS LATERAIS E TRASEIROS - FREIO A DISCOS NAS QUATRO RODAS - TETO SOLAR PANORAMICO - FREIO ABS - VALOR DE VENDA À VISTA - VEíCULO EXPOSTO NA RUA EDU CHAVES, 159 SãO JOãO 51 3329 4444 - IMPECÁVEL - PARA PESSOAS EXIGENTES - LIGUE AGORA - NOSSO CRITéRIO DE SELEçãO E APRESENTAçãO DOS VEíCULOS VISA SEMPRE A SATISFAçãO DOS CLIENTES MAIS EXIGENTES. VENHA FAZER UM TESTE DRIVE E GARANTA UM EXCELENTE NEGóCIO! TEMOS A MELHOR EQUIPE PARA ATENDê-LO. CONFIRA NOSSAS TAXAS DE FINANCIAMENTO. FOX MITSUBISHI - A MELHOR EXPERIÊNCIA
VÍDEO VEÍCULO: https://www.youtube.com/watch?v=UFeTMNd1m70",USADOS,AUTOMOVEL,SUV,2019,2020,4,164990,2021-07-20 18:15:40
493133,Jeep,Compass,Compass 2.0 TDI Longitude 4WD,,SEMINOVOS,AUTOMOVEL,SUV,2019,2020,5,174900,2021-07-20 18:01:48
493131,Volkswagen,SpaceCross,SpaceCross 1.6 8V (Flex),"SPACE CROSS 1.6 MANUAL 2013
98.800KM
COMPLETO 
PERICIADO E APROVADO
MANUAL DO PROPRIETARIO
CHAVE RESERVA 
TRAGA SEU VEICULO NA TROCA",USADOS,AUTOMOVEL,\0,2013,2013,4,41900,2021-07-20 18:28:33
493130,Fiat,Doblò,Doblò Essence 1.8 16V (Flex),"FIAT DOBLO ESSENCE 1.8
7 LUGARES
APENAS 72.600 KM 
PERICIADO E APROVADO 
MANUAL DO PROPRIETARIO 
CHAVE RESERVA
COMPLETO
TRAGA SEU VEICULO NA TROCA
PARCELAMOS SUA ENTRADA EM ATE 18X NO CARTAO DE CREDITO  COM JUROS DA ADMINISTRADORA",USADOS,AUTOMOVEL,\0,2015,2016,4,52900,2021-07-20 18:28:32
493129,Nissan,Sentra,Sentra SL 2.0 16V CVT (flex),"SENTRA SL 2015
COMPLETO 
BANCOS EM COURO 
BOTAO START STOP
CAMERA DE RE 
112.000 KM
PERICIADO APROCADO 
MANUAL DO PROPRIETARIO
CHAVE RESERVA 
TRAGA SEU VEICULO NA TROCA",USADOS,AUTOMOVEL,\0,2015,2015,4,50900,2021-07-20 18:28:31
493128,Hyundai,HB20S,HB20S 1.6 Premium (Aut),HB20S 1.6 PREMIUM AUTOMATICO APENAS 50.600KM PERICIADO E APROVADO MANUAL DO PROPRIETARIO CHAVE RESERVA TRAGA SEU VEICULO NA TROCA,USADOS,AUTOMOVEL,\0,2015,2015,4,50900,2021-07-20 18:28:30
493127,Honda,City,City 1.5 EX CVT,"HONDA CITY EX AUTOMATICO 2021
COMPLETO 
APENAS 2.800KM ESTADO DE ZERO
MANUAL DO PROPRIETARIO 
CHAVE RESERVA 
TRAGA SEU VEICULO NA TROCA !!!!!!
PARCELAMOS SUA ENTRADA EM ATE 18 X NO CARTÃO DE CREDITO COM JUROS DA ADMINISTRADORA",SEMINOVOS,AUTOMOVEL,\0,2020,2021,4,97900,2021-07-20 18:28:29
